日期时间,耗时(s),层位置,氧含量(PPM),舱内温度(℃),基板温度(℃),风速,舱内压力(kPa),风机频率(Hz),湿度(%),水温(℃)
2021-04-26 11:21:30,154070,3055,1.023,24.50,130.00,126.40,1.37,0.00,0.00,0.00
2021-04-26 11:21:40,154080,3055,1.100,24.47,130.00,125.59,1.45,0.00,0.00,0.00
2021-04-26 11:21:50,154090,3055,1.063,24.47,130.00,126.45,1.55,0.00,0.00,0.00
2021-04-26 11:22:00,154100,3055,1.048,24.50,130.00,125.10,1.37,0.00,0.00,0.00
2021-04-26 11:22:10,154110,3055,1.028,24.47,130.00,125.34,1.53,0.00,0.00,0.00
2021-04-26 11:22:20,154120,3055,1.020,24.52,130.00,125.06,1.23,0.00,0.00,0.00
2021-04-26 11:22:30,154130,3055,1.040,24.48,130.00,125.46,1.53,0.00,0.00,0.00
2021-04-26 11:22:37,154137,3056,1.053,24.42,130.00,124.70,1.41,0.00,0.00,0.00
2021-04-26 11:22:48,154147,3056,1.043,24.45,130.00,126.15,1.53,0.00,0.00,0.00
2021-04-26 11:22:58,154157,3056,1.063,24.44,130.00,124.73,1.61,0.00,0.00,0.00
2021-04-26 11:23:08,154167,3056,1.028,24.47,130.00,126.14,1.29,0.00,0.00,0.00
2021-04-26 11:23:18,154177,3056,1.077,24.53,130.10,125.57,1.33,0.00,0.00,0.00
2021-04-26 11:23:28,154188,3056,1.043,24.52,130.00,125.85,1.25,0.00,0.00,0.00
2021-04-26 11:23:38,154198,3056,1.063,24.46,130.00,125.60,1.55,0.00,0.00,0.00
2021-04-26 11:23:48,154208,3056,1.095,24.45,130.00,125.38,1.47,0.00,0.00,0.00
2021-04-26 11:23:58,154218,3056,1.028,24.58,130.10,126.37,1.47,0.00,0.00,0.00
2021-04-26 11:24:08,154228,3056,1.080,24.46,130.10,126.73,1.41,0.00,0.00,0.00
2021-04-26 11:24:18,154238,3056,1.063,24.48,130.10,126.40,1.57,0.00,0.00,0.00
2021-04-26 11:24:28,154248,3056,1.035,24.50,130.10,125.90,1.25,0.00,0.00,0.00
2021-04-26 11:24:29,154248,3057,1.048,24.45,130.20,126.40,1.43,0.00,0.00,0.00
2021-04-26 11:24:39,154258,3057,1.053,24.51,130.00,126.00,1.39,0.00,0.00,0.00
2021-04-26 11:24:49,154268,3057,1.048,24.49,130.00,125.46,1.55,0.00,0.00,0.00
2021-04-26 11:24:59,154278,3057,1.010,24.50,130.00,126.18,1.17,0.00,0.00,0.00
2021-04-26 11:25:09,154289,3057,1.072,24.50,130.00,125.93,1.39,0.00,0.00,0.00
2021-04-26 11:25:19,154299,3057,1.075,24.47,130.00,126.37,1.35,0.00,0.00,0.00
2021-04-26 11:25:29,154309,3057,1.055,24.50,130.00,125.68,1.39,0.00,0.00,0.00
2021-04-26 11:25:39,154319,3057,1.028,24.46,130.00,125.68,1.35,0.00,0.00,0.00
2021-04-26 11:25:49,154329,3057,1.100,24.49,130.00,125.68,1.19,0.00,0.00,0.00
2021-04-26 11:25:59,154339,3057,1.072,24.50,130.00,126.27,1.45,0.00,0.00,0.00
2021-04-26 11:26:09,154349,3057,1.045,24.51,130.00,125.47,1.19,0.00,0.00,0.00
2021-04-26 11:26:18,154358,3058,1.038,24.47,130.10,126.28,1.43,0.00,0.00,0.00
2021-04-26 11:26:28,154368,3058,1.085,24.48,130.00,126.31,2.15,0.00,0.00,0.00
2021-04-26 11:26:38,154378,3058,1.048,24.48,130.00,125.44,1.77,0.00,0.00,0.00
2021-04-26 11:26:49,154388,3058,1.080,24.48,130.10,126.49,1.99,0.00,0.00,0.00
2021-04-26 11:26:59,154398,3058,1.053,24.46,130.10,124.61,1.97,0.00,0.00,0.00
2021-04-26 11:27:09,154408,3058,1.033,24.49,130.00,126.28,1.81,0.00,0.00,0.00
2021-04-26 11:27:19,154418,3058,1.050,24.44,130.00,125.81,1.95,0.00,0.00,0.00
2021-04-26 11:27:29,154428,3058,1.075,24.51,130.00,126.67,1.79,0.00,0.00,0.00
2021-04-26 11:27:39,154438,3058,1.065,24.47,130.00,126.11,2.05,0.00,0.00,0.00
2021-04-26 11:27:49,154449,3058,1.095,24.52,130.00,126.03,1.73,0.00,0.00,0.00
2021-04-26 11:27:59,154459,3058,1.025,24.46,130.10,124.88,1.75,0.00,0.00,0.00
2021-04-26 11:28:09,154469,3058,1.045,24.42,130.00,126.55,1.95,0.00,0.00,0.00
2021-04-26 11:28:09,154469,3059,1.065,24.51,130.00,126.76,1.85,0.00,0.00,0.00
2021-04-26 11:28:19,154479,3059,1.000,24.45,130.00,126.53,1.81,0.00,0.00,0.00
2021-04-26 11:28:29,154489,3059,1.048,24.49,130.00,125.23,1.79,0.00,0.00,0.00
2021-04-26 11:28:39,154499,3059,1.025,24.46,130.10,125.37,1.89,0.00,0.00,0.00
2021-04-26 11:28:50,154509,3059,1.055,24.52,130.00,126.52,1.87,0.00,0.00,0.00
2021-04-26 11:29:00,154519,3059,1.035,24.55,130.00,125.62,1.79,0.00,0.00,0.00
2021-04-26 11:29:10,154529,3059,1.028,24.44,130.00,126.68,1.93,0.00,0.00,0.00
2021-04-26 11:29:20,154540,3059,1.100,24.45,130.00,126.36,1.67,0.00,0.00,0.00
2021-04-26 11:29:30,154550,3059,1.020,24.50,130.00,125.83,1.81,0.00,0.00,0.00
2021-04-26 11:29:40,154560,3059,1.085,24.50,130.00,124.78,1.99,0.00,0.00,0.00
2021-04-26 11:29:50,154570,3059,1.048,24.46,130.00,125.06,1.81,0.00,0.00,0.00
2021-04-26 11:30:00,154580,3059,1.025,24.48,129.90,126.05,1.93,0.00,0.00,0.00
2021-04-26 11:30:04,154583,3060,1.050,24.48,129.90,126.59,1.67,0.00,0.00,0.00
2021-04-26 11:30:14,154593,3060,1.097,24.48,130.00,125.88,1.69,0.00,0.00,0.00
2021-04-26 11:30:24,154604,3060,1.060,24.52,129.90,125.10,1.89,0.00,0.00,0.00
2021-04-26 11:30:34,154614,3060,1.080,24.48,130.00,127.26,1.75,0.00,0.00,0.00
2021-04-26 11:30:44,154624,3060,1.072,24.50,130.10,126.31,2.05,0.00,0.00,0.00
2021-04-26 11:30:54,154634,3060,1.055,24.49,130.00,126.30,1.99,0.00,0.00,0.00
2021-04-26 11:31:04,154644,3060,1.040,24.40,130.00,125.83,1.93,0.00,0.00,0.00
2021-04-26 11:31:14,154654,3060,1.058,24.48,130.00,126.14,1.69,0.00,0.00,0.00
2021-04-26 11:31:24,154664,3060,1.053,24.49,129.90,126.46,1.75,0.00,0.00,0.00
2021-04-26 11:31:34,154674,3060,1.028,24.45,129.80,126.30,1.99,0.00,0.00,0.00
2021-04-26 11:31:44,154684,3060,1.070,24.51,130.10,125.97,1.65,0.00,0.00,0.00
2021-04-26 11:31:53,154693,3061,1.000,24.48,130.00,126.27,2.03,0.00,0.00,0.00
2021-04-26 11:32:03,154703,3061,1.100,24.45,130.00,125.22,1.79,0.00,0.00,0.00
2021-04-26 11:32:13,154713,3061,1.048,24.54,130.10,125.26,1.79,0.00,0.00,0.00
2021-04-26 11:32:23,154723,3061,1.065,24.50,130.00,125.93,1.85,0.00,0.00,0.00
2021-04-26 11:32:33,154733,3061,1.035,24.52,130.00,125.83,1.85,0.00,0.00,0.00
2021-04-26 11:32:43,154743,3061,1.053,24.51,130.10,126.39,1.81,0.00,0.00,0.00
2021-04-26 11:32:53,154753,3061,1.053,24.52,130.00,125.31,1.53,0.00,0.00,0.00
2021-04-26 11:33:03,154763,3061,1.045,24.50,130.00,126.73,1.63,0.00,0.00,0.00
2021-04-26 11:33:13,154773,3061,1.038,24.44,129.90,125.84,1.81,0.00,0.00,0.00
2021-04-26 11:33:23,154783,3061,1.085,24.49,129.90,126.40,1.85,0.00,0.00,0.00
2021-04-26 11:33:33,154793,3061,1.077,24.49,130.00,126.02,1.69,0.00,0.00,0.00
2021-04-26 11:33:39,154799,3062,1.097,24.51,130.10,126.39,1.85,0.00,0.00,0.00
2021-04-26 11:33:49,154809,3062,1.053,24.46,130.00,125.65,1.87,0.00,0.00,0.00
2021-04-26 11:33:59,154819,3062,1.053,24.51,130.10,126.51,1.55,0.00,0.00,0.00
2021-04-26 11:34:09,154829,3062,1.072,24.51,130.10,126.17,1.73,0.00,0.00,0.00
2021-04-26 11:34:19,154839,3062,1.028,24.49,130.10,126.39,1.73,0.00,0.00,0.00
2021-04-26 11:34:29,154849,3062,1.053,24.44,130.00,125.77,1.73,0.00,0.00,0.00
2021-04-26 11:34:39,154859,3062,1.043,24.46,130.00,126.14,1.51,0.00,0.00,0.00
2021-04-26 11:34:49,154869,3062,1.025,24.48,130.00,124.97,1.63,0.00,0.00,0.00
2021-04-26 11:34:59,154879,3062,1.005,24.45,130.00,125.00,1.79,0.00,0.00,0.00
2021-04-26 11:35:09,154889,3062,1.053,24.51,130.00,124.98,1.77,0.00,0.00,0.00
2021-04-26 11:35:20,154899,3062,1.070,24.42,130.00,125.69,1.83,0.00,0.00,0.00
2021-04-26 11:35:30,154909,3062,1.065,24.44,130.00,125.71,1.67,0.00,0.00,0.00
2021-04-26 11:35:33,154913,3063,1.025,24.45,130.00,125.49,1.65,0.00,0.00,0.00
2021-04-26 11:35:43,154923,3063,1.048,24.48,130.10,126.25,1.71,0.00,0.00,0.00
2021-04-26 11:35:53,154933,3063,1.055,24.50,130.00,126.28,1.71,0.00,0.00,0.00
2021-04-26 11:36:03,154943,3063,1.048,24.49,130.10,125.75,1.63,0.00,0.00,0.00
2021-04-26 11:36:13,154953,3063,1.028,24.51,130.00,126.34,1.77,0.00,0.00,0.00
2021-04-26 11:36:23,154963,3063,1.075,24.49,130.00,125.97,1.57,0.00,0.00,0.00
2021-04-26 11:36:33,154973,3063,1.060,24.47,130.00,126.68,1.61,0.00,0.00,0.00
2021-04-26 11:36:43,154983,3063,1.080,24.49,130.00,124.61,1.85,0.00,0.00,0.00
2021-04-26 11:36:53,154993,3063,1.048,24.53,129.90,125.83,1.65,0.00,0.00,0.00
2021-04-26 11:37:03,155003,3063,1.080,24.50,129.90,125.29,1.47,0.00,0.00,0.00
2021-04-26 11:37:13,155013,3063,1.035,24.52,130.00,125.93,1.79,0.00,0.00,0.00
2021-04-26 11:37:24,155023,3063,1.075,24.54,130.00,125.69,1.71,0.00,0.00,0.00
2021-04-26 11:37:26,155026,3064,1.018,24.47,130.10,126.27,1.89,0.00,0.00,0.00
2021-04-26 11:37:36,155036,3064,1.028,24.42,130.10,126.40,1.63,0.00,0.00,0.00
2021-04-26 11:37:46,155046,3064,1.070,24.49,130.00,125.99,1.71,0.00,0.00,0.00
2021-04-26 11:37:56,155056,3064,1.065,24.43,130.00,125.65,1.53,0.00,0.00,0.00
2021-04-26 11:38:06,155066,3064,1.072,24.44,130.00,126.65,1.63,0.00,0.00,0.00
2021-04-26 11:38:16,155076,3064,1.048,24.44,130.10,126.33,1.85,0.00,0.00,0.00
2021-04-26 11:38:26,155086,3064,1.075,24.48,130.00,127.07,1.57,0.00,0.00,0.00
2021-04-26 11:38:36,155096,3064,1.065,24.49,130.00,127.14,1.63,0.00,0.00,0.00
2021-04-26 11:38:46,155106,3064,1.053,24.48,130.10,126.74,1.51,0.00,0.00,0.00
2021-04-26 11:38:56,155116,3064,1.055,24.49,130.00,125.35,1.77,0.00,0.00,0.00
2021-04-26 11:39:06,155126,3064,1.075,24.52,130.10,126.25,1.55,0.00,0.00,0.00
2021-04-26 11:39:12,155132,3065,1.100,24.46,130.00,125.35,1.55,0.00,0.00,0.00
2021-04-26 11:39:22,155142,3065,1.075,24.48,130.00,125.96,1.85,0.00,0.00,0.00
2021-04-26 11:39:32,155152,3065,1.055,24.53,130.00,125.80,1.75,0.00,0.00,0.00
2021-04-26 11:39:42,155162,3065,1.072,24.52,130.00,126.42,1.55,0.00,0.00,0.00
2021-04-26 11:39:52,155172,3065,1.028,24.47,129.90,126.34,1.45,0.00,0.00,0.00
2021-04-26 11:40:02,155182,3065,1.065,24.47,130.00,126.40,1.47,0.00,0.00,0.00
2021-04-26 11:40:12,155192,3065,1.058,24.50,130.00,123.46,1.73,0.00,0.00,0.00
2021-04-26 11:40:22,155202,3065,1.100,24.50,130.00,125.68,1.49,0.00,0.00,0.00
2021-04-26 11:40:32,155212,3065,1.005,24.48,130.00,126.34,1.67,0.00,0.00,0.00
2021-04-26 11:40:42,155222,3065,1.010,24.48,130.00,126.14,1.55,0.00,0.00,0.00
2021-04-26 11:40:52,155232,3065,1.048,24.49,130.00,126.45,1.41,0.00,0.00,0.00
2021-04-26 11:41:01,155240,3066,1.050,24.51,130.00,126.05,1.55,0.00,0.00,0.00
2021-04-26 11:41:11,155250,3066,1.100,24.47,129.90,126.74,1.53,0.00,0.00,0.00
2021-04-26 11:41:21,155260,3066,1.033,24.50,130.00,125.59,1.57,0.00,0.00,0.00
2021-04-26 11:41:31,155271,3066,1.000,24.47,130.00,126.30,1.61,0.00,0.00,0.00
2021-04-26 11:41:41,155281,3066,1.028,24.53,130.00,126.06,1.65,0.00,0.00,0.00
2021-04-26 11:41:51,155291,3066,1.045,24.48,130.00,125.90,1.61,0.00,0.00,0.00
2021-04-26 11:42:01,155301,3066,1.063,24.54,130.00,125.78,1.43,0.00,0.00,0.00
2021-04-26 11:42:11,155311,3066,1.048,24.47,130.00,126.56,1.73,0.00,0.00,0.00
2021-04-26 11:42:21,155321,3066,1.025,24.49,130.00,126.67,1.43,0.00,0.00,0.00
2021-04-26 11:42:31,155331,3066,1.000,24.52,130.00,125.78,1.37,0.00,0.00,0.00
2021-04-26 11:42:41,155341,3066,1.028,24.49,130.00,126.64,1.53,0.00,0.00,0.00
2021-04-26 11:42:51,155351,3066,1.025,24.50,130.00,125.74,1.55,0.00,0.00,0.00
2021-04-26 11:42:53,155352,3067,1.043,24.46,130.00,126.33,1.53,0.00,0.00,0.00
2021-04-26 11:43:03,155363,3067,1.008,24.55,130.00,124.88,1.39,0.00,0.00,0.00
2021-04-26 11:43:13,155373,3067,1.075,24.48,130.00,125.93,1.67,0.00,0.00,0.00
2021-04-26 11:43:23,155383,3067,1.075,24.50,130.00,127.18,1.53,0.00,0.00,0.00
2021-04-26 11:43:33,155393,3067,1.053,24.47,130.00,126.58,1.65,0.00,0.00,0.00
2021-04-26 11:43:43,155403,3067,1.072,24.49,130.00,125.94,1.51,0.00,0.00,0.00
2021-04-26 11:43:53,155413,3067,1.053,24.50,130.00,126.31,1.51,0.00,0.00,0.00
2021-04-26 11:44:03,155423,3067,1.000,24.50,130.00,126.28,1.41,0.00,0.00,0.00
2021-04-26 11:44:13,155433,3067,1.055,24.43,130.00,126.17,1.55,0.00,0.00,0.00
2021-04-26 11:44:23,155443,3067,1.025,24.45,130.00,125.57,1.57,0.00,0.00,0.00
2021-04-26 11:44:33,155453,3067,1.065,24.46,130.00,125.88,1.47,0.00,0.00,0.00
2021-04-26 11:44:40,155460,3068,1.080,24.50,130.00,126.18,1.43,0.00,0.00,0.00
2021-04-26 11:44:50,155470,3068,1.053,24.48,130.00,126.39,1.67,0.00,0.00,0.00
2021-04-26 11:45:00,155480,3068,1.100,24.44,130.00,125.71,1.51,0.00,0.00,0.00
2021-04-26 11:45:10,155490,3068,1.023,24.48,130.00,125.93,1.43,0.00,0.00,0.00
2021-04-26 11:45:20,155500,3068,1.048,24.46,130.10,126.00,1.39,0.00,0.00,0.00
2021-04-26 11:45:30,155510,3068,1.080,24.53,130.00,125.44,1.57,0.00,0.00,0.00
2021-04-26 11:45:40,155520,3068,1.070,24.52,130.00,126.62,1.45,0.00,0.00,0.00
2021-04-26 11:45:51,155530,3068,1.000,24.45,130.00,126.61,1.55,0.00,0.00,0.00
2021-04-26 11:46:01,155540,3068,1.045,24.50,130.10,126.83,1.43,0.00,0.00,0.00
2021-04-26 11:46:11,155550,3068,1.100,24.44,130.10,126.25,1.45,0.00,0.00,0.00
2021-04-26 11:46:21,155560,3068,1.045,24.47,130.00,126.06,1.45,0.00,0.00,0.00
2021-04-26 11:46:28,155567,3069,1.050,24.44,130.00,124.95,1.65,0.00,0.00,0.00
2021-04-26 11:46:38,155577,3069,1.072,24.54,130.00,126.27,1.65,0.00,0.00,0.00
2021-04-26 11:46:48,155588,3069,1.053,24.47,130.00,125.75,1.49,0.00,0.00,0.00
2021-04-26 11:46:58,155598,3069,1.072,24.46,130.00,126.22,1.43,0.00,0.00,0.00
2021-04-26 11:47:08,155608,3069,1.100,24.45,130.00,125.96,1.85,0.00,0.00,0.00
2021-04-26 11:47:18,155618,3069,1.053,24.52,130.00,126.67,1.43,0.00,0.00,0.00
2021-04-26 11:47:28,155628,3069,1.033,24.51,130.00,126.64,1.63,0.00,0.00,0.00
2021-04-26 11:47:38,155638,3069,1.063,24.46,130.00,126.77,1.47,0.00,0.00,0.00
2021-04-26 11:47:48,155648,3069,1.050,24.50,130.00,126.21,1.41,0.00,0.00,0.00
2021-04-26 11:47:58,155658,3069,1.053,24.53,130.00,125.01,1.29,0.00,0.00,0.00
2021-04-26 11:48:08,155668,3069,1.053,24.44,130.10,126.85,1.53,0.00,0.00,0.00
2021-04-26 11:48:13,155673,3070,1.038,24.44,130.00,124.88,1.37,0.00,0.00,0.00
2021-04-26 11:48:23,155683,3070,1.048,24.48,130.00,126.00,1.45,0.00,0.00,0.00
2021-04-26 11:48:33,155693,3070,1.075,24.49,130.10,126.76,1.47,0.00,0.00,0.00
2021-04-26 11:48:43,155703,3070,1.055,24.50,130.00,126.06,1.43,0.00,0.00,0.00
2021-04-26 11:48:53,155713,3070,1.015,24.48,130.00,125.54,1.51,0.00,0.00,0.00
2021-04-26 11:49:03,155723,3070,1.008,24.52,130.00,125.56,1.37,0.00,0.00,0.00
2021-04-26 11:49:13,155733,3070,1.072,24.50,130.00,126.25,1.33,0.00,0.00,0.00
2021-04-26 11:49:23,155743,3070,1.075,24.49,130.00,126.30,1.43,0.00,0.00,0.00
2021-04-26 11:49:33,155753,3070,1.005,24.46,130.00,126.17,1.35,0.00,0.00,0.00
2021-04-26 11:49:43,155763,3070,1.035,24.52,130.00,126.48,1.39,0.00,0.00,0.00
2021-04-26 11:49:54,155773,3070,1.003,24.49,130.00,125.81,1.39,0.00,0.00,0.00
2021-04-26 11:50:04,155783,3070,1.025,24.45,130.00,125.46,1.43,0.00,0.00,0.00
2021-04-26 11:50:06,155785,3071,1.080,24.51,130.00,124.89,1.49,0.00,0.00,0.00
2021-04-26 11:50:16,155796,3071,1.075,24.50,130.00,125.04,1.43,0.00,0.00,0.00
2021-04-26 11:50:26,155806,3071,1.048,24.50,130.10,125.44,1.45,0.00,0.00,0.00
2021-04-26 11:50:36,155816,3071,1.065,24.48,130.00,126.03,1.31,0.00,0.00,0.00
2021-04-26 11:50:46,155826,3071,1.048,24.44,130.00,125.85,1.41,0.00,0.00,0.00
2021-04-26 11:50:56,155836,3071,1.075,24.45,130.10,126.05,1.31,0.00,0.00,0.00
2021-04-26 11:51:06,155846,3071,1.045,24.48,130.00,126.46,1.51,0.00,0.00,0.00
2021-04-26 11:51:16,155856,3071,1.045,24.47,130.00,125.23,1.59,0.00,0.00,0.00
2021-04-26 11:51:26,155866,3071,1.100,24.46,130.00,126.06,1.35,0.00,0.00,0.00
2021-04-26 11:51:36,155876,3071,1.053,24.50,129.90,126.53,1.45,0.00,0.00,0.00
2021-04-26 11:51:46,155886,3071,1.077,24.48,129.90,126.28,1.47,0.00,0.00,0.00
2021-04-26 11:51:53,155893,3072,1.053,24.50,130.00,126.00,1.27,0.00,0.00,0.00
2021-04-26 11:52:03,155903,3072,1.035,24.48,130.00,126.64,1.39,0.00,0.00,0.00
2021-04-26 11:52:13,155913,3072,1.060,24.47,130.10,126.12,1.35,0.00,0.00,0.00
2021-04-26 11:52:23,155923,3072,1.050,24.44,129.90,124.75,1.41,0.00,0.00,0.00
2021-04-26 11:52:33,155933,3072,1.045,24.51,130.10,125.56,1.51,0.00,0.00,0.00
2021-04-26 11:52:43,155943,3072,1.060,24.51,130.00,126.30,1.31,0.00,0.00,0.00
2021-04-26 11:52:53,155953,3072,1.053,24.46,130.00,125.66,1.11,0.00,0.00,0.00
2021-04-26 11:53:03,155963,3072,1.055,24.46,130.00,126.08,1.15,0.00,0.00,0.00
2021-04-26 11:53:13,155973,3072,1.072,24.50,130.00,126.17,1.37,0.00,0.00,0.00
2021-04-26 11:53:23,155983,3072,1.013,24.52,130.00,126.89,1.17,0.00,0.00,0.00
2021-04-26 11:53:33,155993,3072,1.035,24.45,129.90,126.27,1.29,0.00,0.00,0.00
2021-04-26 11:53:41,156001,3073,1.050,24.49,130.00,125.74,2.01,0.00,0.00,0.00
2021-04-26 11:53:51,156011,3073,1.028,24.49,129.90,126.80,2.15,0.00,0.00,0.00
2021-04-26 11:54:01,156021,3073,1.035,24.48,130.10,126.76,1.93,0.00,0.00,0.00
2021-04-26 11:54:11,156031,3073,1.075,24.48,130.00,126.18,1.99,0.00,0.00,0.00
2021-04-26 11:54:21,156041,3073,1.045,24.46,130.10,125.46,1.97,0.00,0.00,0.00
2021-04-26 11:54:31,156051,3073,1.000,24.46,130.20,125.63,1.79,0.00,0.00,0.00
2021-04-26 11:54:41,156061,3073,1.030,24.46,130.10,125.94,2.07,0.00,0.00,0.00
2021-04-26 11:54:51,156071,3073,1.053,24.44,130.00,126.12,2.07,0.00,0.00,0.00
2021-04-26 11:55:01,156081,3073,1.072,24.50,130.10,126.17,2.05,0.00,0.00,0.00
2021-04-26 11:55:11,156091,3073,1.075,24.45,130.00,126.28,1.89,0.00,0.00,0.00
2021-04-26 11:55:21,156101,3073,1.000,24.50,130.00,125.65,1.89,0.00,0.00,0.00
2021-04-26 11:55:29,156109,3074,1.053,24.50,130.10,125.88,1.79,0.00,0.00,0.00
2021-04-26 11:55:39,156119,3074,1.043,24.46,130.00,125.91,2.01,0.00,0.00,0.00
2021-04-26 11:55:49,156129,3074,1.010,24.50,129.90,126.24,2.13,0.00,0.00,0.00
2021-04-26 11:55:59,156139,3074,1.080,24.47,130.10,126.31,1.91,0.00,0.00,0.00
2021-04-26 11:56:09,156149,3074,1.025,24.53,130.00,126.15,1.81,0.00,0.00,0.00
2021-04-26 11:56:19,156159,3074,1.072,24.50,130.00,125.90,1.91,0.00,0.00,0.00
2021-04-26 11:56:29,156169,3074,1.065,24.51,130.10,126.93,1.99,0.00,0.00,0.00
2021-04-26 11:56:39,156179,3074,1.050,24.54,130.10,126.27,1.85,0.00,0.00,0.00
2021-04-26 11:56:50,156189,3074,1.048,24.48,130.10,125.81,1.83,0.00,0.00,0.00
2021-04-26 11:57:00,156199,3074,1.023,24.46,130.00,126.42,2.05,0.00,0.00,0.00
2021-04-26 11:57:10,156209,3074,1.038,24.52,130.00,125.44,1.95,0.00,0.00,0.00
2021-04-26 11:57:15,156215,3075,1.050,24.47,130.00,125.68,2.03,0.00,0.00,0.00
2021-04-26 11:57:25,156225,3075,1.085,24.49,129.90,125.62,2.09,0.00,0.00,0.00
2021-04-26 11:57:35,156235,3075,1.048,24.44,130.00,126.48,2.05,0.00,0.00,0.00
2021-04-26 11:57:45,156245,3075,1.028,24.49,130.00,126.59,1.87,0.00,0.00,0.00
2021-04-26 11:57:55,156255,3075,1.028,24.46,130.00,126.33,1.85,0.00,0.00,0.00
2021-04-26 11:58:05,156265,3075,1.045,24.48,130.00,125.96,1.85,0.00,0.00,0.00
2021-04-26 11:58:15,156275,3075,1.000,24.43,130.00,126.08,1.57,0.00,0.00,0.00
2021-04-26 11:58:25,156285,3075,1.003,24.48,129.90,125.00,1.79,0.00,0.00,0.00
2021-04-26 11:58:35,156295,3075,1.053,24.47,129.90,126.64,2.05,0.00,0.00,0.00
2021-04-26 11:58:45,156305,3075,1.055,24.50,129.90,126.21,1.69,0.00,0.00,0.00
2021-04-26 11:58:55,156315,3075,1.065,24.51,130.00,126.25,1.73,0.00,0.00,0.00
2021-04-26 11:59:03,156323,3076,1.072,24.53,130.10,126.27,1.79,0.00,0.00,0.00
2021-04-26 11:59:13,156333,3076,1.030,24.52,130.10,125.91,1.89,0.00,0.00,0.00
2021-04-26 11:59:23,156343,3076,1.053,24.49,130.10,125.44,1.77,0.00,0.00,0.00
2021-04-26 11:59:33,156353,3076,1.067,24.47,130.10,125.23,2.05,0.00,0.00,0.00
2021-04-26 11:59:43,156363,3076,1.065,24.47,130.10,126.28,1.79,0.00,0.00,0.00
2021-04-26 11:59:53,156373,3076,1.058,24.45,130.00,126.58,1.87,0.00,0.00,0.00
2021-04-26 12:00:03,156383,3076,1.050,24.53,130.00,125.90,1.73,0.00,0.00,0.00
2021-04-26 12:00:13,156393,3076,1.028,24.48,130.00,126.05,1.95,0.00,0.00,0.00
2021-04-26 12:00:23,156403,3076,1.028,24.51,130.00,125.96,1.87,0.00,0.00,0.00
2021-04-26 12:00:33,156413,3076,1.048,24.44,130.00,125.59,1.89,0.00,0.00,0.00
2021-04-26 12:00:43,156423,3076,1.000,24.41,130.00,126.42,1.91,0.00,0.00,0.00
2021-04-26 12:00:50,156430,3077,1.077,24.46,130.10,126.06,1.81,0.00,0.00,0.00
2021-04-26 12:01:00,156440,3077,1.048,24.49,130.00,125.54,1.93,0.00,0.00,0.00
2021-04-26 12:01:10,156450,3077,1.028,24.47,130.00,125.80,1.77,0.00,0.00,0.00
2021-04-26 12:01:20,156460,3077,1.097,24.43,130.00,126.05,1.53,0.00,0.00,0.00
2021-04-26 12:01:31,156470,3077,1.000,24.51,130.00,125.69,1.91,0.00,0.00,0.00
2021-04-26 12:01:41,156480,3077,1.055,24.50,130.00,125.91,1.85,0.00,0.00,0.00
2021-04-26 12:01:51,156490,3077,1.053,24.52,130.10,125.49,1.69,0.00,0.00,0.00
2021-04-26 12:02:01,156500,3077,1.048,24.51,130.00,126.19,1.75,0.00,0.00,0.00
2021-04-26 12:02:11,156510,3077,1.028,24.51,130.00,125.93,1.87,0.00,0.00,0.00
2021-04-26 12:02:21,156521,3077,1.072,24.46,130.00,125.84,1.55,0.00,0.00,0.00
2021-04-26 12:02:31,156531,3077,1.045,24.47,130.00,126.27,1.55,0.00,0.00,0.00
2021-04-26 12:02:40,156540,3078,1.055,24.42,130.00,125.87,1.69,0.00,0.00,0.00
2021-04-26 12:02:51,156550,3078,1.010,24.46,130.00,125.74,1.87,0.00,0.00,0.00
2021-04-26 12:03:01,156560,3078,1.058,24.48,130.10,125.87,1.85,0.00,0.00,0.00
2021-04-26 12:03:11,156570,3078,1.050,24.47,130.00,125.37,1.75,0.00,0.00,0.00
2021-04-26 12:03:21,156580,3078,1.097,24.51,130.00,126.82,1.79,0.00,0.00,0.00
2021-04-26 12:03:31,156590,3078,1.063,24.49,130.00,126.28,1.91,0.00,0.00,0.00
2021-04-26 12:03:41,156601,3078,1.028,24.50,130.00,126.34,1.73,0.00,0.00,0.00
2021-04-26 12:03:51,156611,3078,1.025,24.52,130.00,125.71,1.73,0.00,0.00,0.00
2021-04-26 12:04:01,156621,3078,1.028,24.49,130.00,125.81,1.67,0.00,0.00,0.00
2021-04-26 12:04:11,156631,3078,1.050,24.45,130.00,125.66,1.81,0.00,0.00,0.00
2021-04-26 12:04:21,156641,3078,1.060,24.44,130.00,125.28,1.87,0.00,0.00,0.00
2021-04-26 12:04:29,156649,3079,1.087,24.49,130.00,125.57,1.83,0.00,0.00,0.00
2021-04-26 12:04:39,156659,3079,1.028,24.48,130.00,125.35,1.83,0.00,0.00,0.00
2021-04-26 12:04:49,156669,3079,1.045,24.50,130.10,125.44,1.73,0.00,0.00,0.00
2021-04-26 12:04:59,156679,3079,1.028,24.48,130.00,125.57,1.77,0.00,0.00,0.00
2021-04-26 12:05:09,156689,3079,1.028,24.54,130.10,126.18,1.87,0.00,0.00,0.00
2021-04-26 12:05:19,156699,3079,1.013,24.48,130.00,126.64,1.67,0.00,0.00,0.00
