日期时间,耗时(s),层位置,氧含量(PPM),舱内温度(℃),基板温度(℃),风速,舱内压力(kPa),风机频率(Hz),湿度(%),水温(℃)
2021-04-24 03:55:06,134947,1231,1.058,24.45,130.00,126.25,1.75,0.00,0.00,0.00
2021-04-24 03:55:09,134950,1232,1.028,24.53,130.00,126.61,1.69,0.00,0.00,0.00
2021-04-24 03:55:19,134960,1232,1.015,24.48,130.00,125.81,1.79,0.00,0.00,0.00
2021-04-24 03:55:29,134970,1232,1.033,24.45,130.10,125.90,1.89,0.00,0.00,0.00
2021-04-24 03:55:39,134980,1232,1.045,24.48,130.00,126.09,1.83,0.00,0.00,0.00
2021-04-24 03:55:50,134990,1232,1.072,24.50,130.00,126.62,1.69,0.00,0.00,0.00
2021-04-24 03:56:00,135000,1232,1.053,24.51,130.00,125.10,1.93,0.00,0.00,0.00
2021-04-24 03:56:10,135010,1232,1.065,24.51,130.00,126.28,1.73,0.00,0.00,0.00
2021-04-24 03:56:20,135020,1232,1.085,24.52,130.00,126.31,1.71,0.00,0.00,0.00
2021-04-24 03:56:30,135030,1232,1.072,24.50,130.00,126.64,1.65,0.00,0.00,0.00
2021-04-24 03:56:40,135040,1232,1.072,24.43,130.00,126.06,1.67,0.00,0.00,0.00
2021-04-24 03:56:50,135050,1232,1.033,24.50,130.00,125.62,1.67,0.00,0.00,0.00
2021-04-24 03:57:00,135060,1233,1.030,24.46,130.00,125.71,1.69,0.00,0.00,0.00
2021-04-24 03:57:10,135070,1233,1.050,24.47,129.90,126.14,1.85,0.00,0.00,0.00
2021-04-24 03:57:20,135080,1233,1.053,24.51,130.10,125.91,1.59,0.00,0.00,0.00
2021-04-24 03:57:30,135090,1233,1.038,24.50,130.10,125.77,1.93,0.00,0.00,0.00
2021-04-24 03:57:40,135100,1233,1.028,24.52,130.10,125.83,1.87,0.00,0.00,0.00
2021-04-24 03:57:50,135110,1233,1.048,24.55,130.00,125.40,1.51,0.00,0.00,0.00
2021-04-24 03:58:00,135120,1233,1.075,24.54,130.00,126.15,1.75,0.00,0.00,0.00
2021-04-24 03:58:10,135130,1233,1.040,24.41,129.90,125.44,1.75,0.00,0.00,0.00
2021-04-24 03:58:20,135140,1233,1.100,24.54,129.90,126.12,1.73,0.00,0.00,0.00
2021-04-24 03:58:30,135151,1233,1.053,24.49,130.00,125.71,1.61,0.00,0.00,0.00
2021-04-24 03:58:40,135161,1233,1.055,24.50,130.00,126.03,1.45,0.00,0.00,0.00
2021-04-24 03:58:48,135168,1234,1.028,24.48,129.90,126.52,1.63,0.00,0.00,0.00
2021-04-24 03:58:58,135178,1234,1.028,24.54,130.00,125.28,1.69,0.00,0.00,0.00
2021-04-24 03:59:08,135188,1234,1.025,24.54,130.00,126.05,1.53,0.00,0.00,0.00
2021-04-24 03:59:18,135198,1234,1.025,24.51,130.00,126.17,1.67,0.00,0.00,0.00
2021-04-24 03:59:28,135208,1234,1.048,24.46,130.00,125.69,1.87,0.00,0.00,0.00
2021-04-24 03:59:38,135218,1234,1.030,24.39,130.00,126.48,1.55,0.00,0.00,0.00
2021-04-24 03:59:48,135228,1234,1.050,24.49,130.10,125.84,1.73,0.00,0.00,0.00
2021-04-24 03:59:58,135238,1234,1.055,24.52,130.00,126.40,1.61,0.00,0.00,0.00
2021-04-24 04:00:08,135248,1234,1.038,24.51,130.00,126.31,1.43,0.00,0.00,0.00
2021-04-24 04:00:18,135258,1234,1.055,24.47,130.00,125.75,1.49,0.00,0.00,0.00
2021-04-24 04:00:28,135268,1234,1.025,24.41,130.00,125.77,1.71,0.00,0.00,0.00
2021-04-24 04:00:34,135274,1235,1.055,24.41,130.00,126.55,1.41,0.00,0.00,0.00
2021-04-24 04:00:44,135284,1235,1.028,24.48,130.00,126.67,1.63,0.00,0.00,0.00
2021-04-24 04:00:54,135294,1235,1.087,24.46,130.00,126.64,1.61,0.00,0.00,0.00
2021-04-24 04:01:04,135304,1235,1.067,24.51,130.00,125.66,1.51,0.00,0.00,0.00
2021-04-24 04:01:14,135314,1235,1.045,24.44,130.00,125.97,1.61,0.00,0.00,0.00
2021-04-24 04:01:24,135324,1235,1.000,24.49,130.00,125.66,1.75,0.00,0.00,0.00
2021-04-24 04:01:34,135334,1235,1.005,24.53,130.00,125.87,1.73,0.00,0.00,0.00
2021-04-24 04:01:44,135345,1235,1.008,24.46,130.00,125.72,1.47,0.00,0.00,0.00
2021-04-24 04:01:54,135355,1235,1.028,24.53,130.00,125.84,1.79,0.00,0.00,0.00
2021-04-24 04:02:04,135365,1235,1.023,24.46,130.10,126.42,1.63,0.00,0.00,0.00
2021-04-24 04:02:14,135375,1235,1.025,24.51,130.10,125.88,1.69,0.00,0.00,0.00
2021-04-24 04:02:22,135382,1236,1.028,24.47,130.10,125.84,1.81,0.00,0.00,0.00
2021-04-24 04:02:32,135392,1236,1.053,24.47,130.00,126.39,1.65,0.00,0.00,0.00
2021-04-24 04:02:42,135402,1236,1.053,24.49,130.00,125.84,1.61,0.00,0.00,0.00
2021-04-24 04:02:52,135412,1236,1.090,24.44,130.00,125.65,1.41,0.00,0.00,0.00
2021-04-24 04:03:02,135422,1236,1.097,24.49,130.00,124.55,1.57,0.00,0.00,0.00
2021-04-24 04:03:12,135432,1236,1.072,24.50,130.00,125.99,1.55,0.00,0.00,0.00
2021-04-24 04:03:22,135442,1236,1.000,24.47,130.00,125.46,1.69,0.00,0.00,0.00
2021-04-24 04:03:32,135452,1236,1.038,24.49,130.00,125.69,1.73,0.00,0.00,0.00
2021-04-24 04:03:42,135462,1236,1.055,24.45,130.00,126.62,1.63,0.00,0.00,0.00
2021-04-24 04:03:52,135472,1236,1.028,24.46,130.00,126.14,1.61,0.00,0.00,0.00
2021-04-24 04:04:02,135482,1236,1.043,24.52,130.10,126.56,1.35,0.00,0.00,0.00
2021-04-24 04:04:12,135492,1236,1.063,24.49,130.10,126.02,1.49,0.00,0.00,0.00
2021-04-24 04:04:12,135493,1237,1.065,24.45,130.10,125.94,1.55,0.00,0.00,0.00
2021-04-24 04:04:22,135503,1237,1.020,24.48,130.00,126.33,1.45,0.00,0.00,0.00
2021-04-24 04:04:32,135513,1237,1.070,24.46,130.00,125.56,1.75,0.00,0.00,0.00
2021-04-24 04:04:42,135523,1237,1.000,24.43,130.10,125.59,1.43,0.00,0.00,0.00
2021-04-24 04:04:52,135533,1237,1.015,24.50,130.00,125.90,1.55,0.00,0.00,0.00
2021-04-24 04:05:02,135543,1237,1.040,24.48,130.10,125.68,1.43,0.00,0.00,0.00
2021-04-24 04:05:12,135553,1237,1.055,24.45,130.00,125.91,1.47,0.00,0.00,0.00
2021-04-24 04:05:22,135563,1237,1.045,24.43,130.00,126.18,1.47,0.00,0.00,0.00
2021-04-24 04:05:32,135573,1237,1.040,24.49,130.10,125.49,1.63,0.00,0.00,0.00
2021-04-24 04:05:42,135583,1237,1.028,24.47,130.10,126.43,1.57,0.00,0.00,0.00
2021-04-24 04:05:52,135593,1237,1.070,24.47,130.00,126.03,1.55,0.00,0.00,0.00
2021-04-24 04:06:00,135601,1238,1.028,24.46,130.10,126.39,1.33,0.00,0.00,0.00
2021-04-24 04:06:10,135611,1238,1.075,24.51,130.10,125.83,1.55,0.00,0.00,0.00
2021-04-24 04:06:20,135621,1238,1.043,24.54,130.00,125.71,1.57,0.00,0.00,0.00
2021-04-24 04:06:30,135631,1238,1.038,24.46,130.10,126.12,1.69,0.00,0.00,0.00
2021-04-24 04:06:40,135641,1238,1.005,24.50,130.00,126.18,1.65,0.00,0.00,0.00
2021-04-24 04:06:50,135651,1238,1.048,24.46,130.00,126.14,1.41,0.00,0.00,0.00
2021-04-24 04:07:00,135661,1238,1.072,24.47,129.90,126.18,1.31,0.00,0.00,0.00
2021-04-24 04:07:10,135671,1238,1.013,24.46,129.90,126.17,1.31,0.00,0.00,0.00
2021-04-24 04:07:21,135681,1238,1.033,24.48,129.90,126.33,1.49,0.00,0.00,0.00
2021-04-24 04:07:31,135691,1238,1.077,24.51,130.00,125.44,1.63,0.00,0.00,0.00
2021-04-24 04:07:41,135701,1238,1.053,24.43,130.10,126.87,1.47,0.00,0.00,0.00
2021-04-24 04:07:45,135706,1239,1.035,24.47,130.00,126.59,1.33,0.00,0.00,0.00
2021-04-24 04:07:56,135716,1239,1.055,24.48,130.00,126.15,1.49,0.00,0.00,0.00
2021-04-24 04:08:06,135726,1239,1.053,24.46,130.00,125.59,1.43,0.00,0.00,0.00
2021-04-24 04:08:16,135736,1239,1.100,24.55,130.00,125.28,1.47,0.00,0.00,0.00
2021-04-24 04:08:26,135746,1239,1.060,24.46,129.90,125.96,1.39,0.00,0.00,0.00
2021-04-24 04:08:36,135756,1239,1.025,24.52,130.00,126.24,1.67,0.00,0.00,0.00
2021-04-24 04:08:46,135766,1239,1.053,24.45,130.00,126.28,1.43,0.00,0.00,0.00
2021-04-24 04:08:56,135776,1239,1.028,24.49,130.00,126.12,1.35,0.00,0.00,0.00
2021-04-24 04:09:06,135786,1239,1.033,24.45,130.00,125.78,1.43,0.00,0.00,0.00
2021-04-24 04:09:16,135796,1239,1.100,24.52,130.00,125.90,1.77,0.00,0.00,0.00
2021-04-24 04:09:26,135806,1239,1.018,24.50,130.00,125.78,1.41,0.00,0.00,0.00
2021-04-24 04:09:31,135811,1240,1.028,24.47,130.00,126.06,1.33,0.00,0.00,0.00
2021-04-24 04:09:41,135821,1240,1.028,24.59,130.00,126.33,1.61,0.00,0.00,0.00
2021-04-24 04:09:51,135831,1240,1.087,24.52,130.10,126.15,1.57,0.00,0.00,0.00
2021-04-24 04:10:01,135841,1240,1.003,24.46,130.00,125.63,1.55,0.00,0.00,0.00
2021-04-24 04:10:11,135852,1240,1.077,24.46,129.90,126.43,1.49,0.00,0.00,0.00
2021-04-24 04:10:21,135862,1240,1.095,24.49,129.90,125.94,1.77,0.00,0.00,0.00
2021-04-24 04:10:31,135872,1240,1.010,24.45,130.00,126.08,1.39,0.00,0.00,0.00
2021-04-24 04:10:41,135882,1240,1.048,24.48,130.00,126.28,1.41,0.00,0.00,0.00
2021-04-24 04:10:51,135892,1240,1.100,24.45,130.00,126.00,1.63,0.00,0.00,0.00
2021-04-24 04:11:01,135902,1240,1.053,24.47,130.00,125.81,1.47,0.00,0.00,0.00
2021-04-24 04:11:11,135912,1240,1.060,24.45,130.00,126.05,1.35,0.00,0.00,0.00
2021-04-24 04:11:20,135920,1241,1.063,24.44,130.10,126.39,1.45,0.00,0.00,0.00
2021-04-24 04:11:30,135930,1241,1.028,24.48,130.10,125.46,1.47,0.00,0.00,0.00
2021-04-24 04:11:40,135940,1241,1.053,24.48,130.10,126.17,1.53,0.00,0.00,0.00
2021-04-24 04:11:50,135950,1241,1.077,24.43,130.10,125.87,1.43,0.00,0.00,0.00
2021-04-24 04:12:00,135960,1241,1.090,24.52,129.90,126.45,1.37,0.00,0.00,0.00
2021-04-24 04:12:10,135970,1241,1.058,24.42,130.00,126.27,1.49,0.00,0.00,0.00
2021-04-24 04:12:20,135980,1241,1.075,24.54,129.90,126.17,1.23,0.00,0.00,0.00
2021-04-24 04:12:30,135990,1241,1.030,24.42,130.00,126.74,1.35,0.00,0.00,0.00
2021-04-24 04:12:40,136000,1241,1.038,24.49,130.20,126.73,1.55,0.00,0.00,0.00
2021-04-24 04:12:50,136010,1241,1.015,24.48,130.10,126.21,1.35,0.00,0.00,0.00
2021-04-24 04:13:00,136020,1241,1.025,24.47,130.00,126.02,1.41,0.00,0.00,0.00
2021-04-24 04:13:07,136027,1242,1.050,24.52,130.00,125.37,1.39,0.00,0.00,0.00
2021-04-24 04:13:17,136037,1242,1.043,24.51,129.90,125.93,1.51,0.00,0.00,0.00
2021-04-24 04:13:27,136047,1242,1.035,24.49,130.00,125.93,1.43,0.00,0.00,0.00
2021-04-24 04:13:37,136058,1242,1.045,24.48,130.10,126.73,1.37,0.00,0.00,0.00
2021-04-24 04:13:47,136068,1242,1.050,24.52,130.00,125.85,1.31,0.00,0.00,0.00
2021-04-24 04:13:57,136078,1242,1.028,24.42,130.20,125.84,1.33,0.00,0.00,0.00
2021-04-24 04:14:07,136088,1242,1.035,24.50,130.00,125.57,1.39,0.00,0.00,0.00
2021-04-24 04:14:17,136098,1242,1.028,24.46,130.10,126.22,1.41,0.00,0.00,0.00
2021-04-24 04:14:27,136108,1242,1.000,24.44,130.00,126.15,1.35,0.00,0.00,0.00
2021-04-24 04:14:37,136118,1242,1.055,24.44,130.00,126.06,1.25,0.00,0.00,0.00
2021-04-24 04:14:47,136128,1242,1.065,24.47,130.00,125.52,1.39,0.00,0.00,0.00
2021-04-24 04:14:57,136138,1242,1.020,24.46,130.00,125.81,1.43,0.00,0.00,0.00
2021-04-24 04:15:00,136140,1243,1.070,24.47,130.10,126.37,1.17,0.00,0.00,0.00
2021-04-24 04:15:10,136150,1243,1.050,24.50,130.00,125.74,1.47,0.00,0.00,0.00
2021-04-24 04:15:20,136160,1243,1.020,24.52,130.00,125.93,1.39,0.00,0.00,0.00
2021-04-24 04:15:30,136170,1243,1.055,24.45,130.00,126.02,1.49,0.00,0.00,0.00
2021-04-24 04:15:40,136180,1243,1.055,24.55,130.00,126.74,1.25,0.00,0.00,0.00
2021-04-24 04:15:50,136190,1243,1.067,24.48,130.00,125.47,1.23,0.00,0.00,0.00
2021-04-24 04:16:00,136200,1243,1.092,24.48,130.00,125.96,2.45,0.00,0.00,0.00
2021-04-24 04:16:10,136210,1243,1.100,24.51,130.00,126.15,1.97,0.00,0.00,0.00
2021-04-24 04:16:20,136220,1243,1.048,24.47,130.00,126.17,1.95,0.00,0.00,0.00
2021-04-24 04:16:30,136231,1243,1.080,24.53,130.00,125.46,2.25,0.00,0.00,0.00
2021-04-24 04:16:40,136241,1243,1.013,24.50,130.00,126.51,2.01,0.00,0.00,0.00
2021-04-24 04:16:46,136246,1244,1.015,24.46,130.00,126.62,1.87,0.00,0.00,0.00
2021-04-24 04:16:56,136256,1244,1.060,24.47,130.00,125.94,2.05,0.00,0.00,0.00
2021-04-24 04:17:06,136267,1244,1.072,24.48,130.00,126.24,1.81,0.00,0.00,0.00
2021-04-24 04:17:16,136277,1244,1.075,24.48,130.00,126.05,1.97,0.00,0.00,0.00
2021-04-24 04:17:26,136287,1244,1.015,24.46,130.00,125.66,1.85,0.00,0.00,0.00
2021-04-24 04:17:36,136297,1244,1.075,24.48,130.00,125.93,2.11,0.00,0.00,0.00
2021-04-24 04:17:46,136307,1244,1.030,24.48,130.00,126.76,1.97,0.00,0.00,0.00
2021-04-24 04:17:56,136317,1244,1.050,24.49,130.10,126.24,2.13,0.00,0.00,0.00
2021-04-24 04:18:06,136327,1244,1.055,24.51,130.10,126.12,1.85,0.00,0.00,0.00
2021-04-24 04:18:16,136337,1244,1.063,24.47,130.10,126.33,1.93,0.00,0.00,0.00
2021-04-24 04:18:26,136347,1244,1.085,24.45,130.20,125.44,2.11,0.00,0.00,0.00
2021-04-24 04:18:36,136356,1245,1.028,24.45,130.10,126.17,1.89,0.00,0.00,0.00
2021-04-24 04:18:46,136366,1245,1.075,24.48,130.10,125.81,1.85,0.00,0.00,0.00
2021-04-24 04:18:56,136376,1245,1.050,24.45,130.10,125.93,1.99,0.00,0.00,0.00
2021-04-24 04:19:06,136386,1245,1.053,24.49,130.10,125.74,1.85,0.00,0.00,0.00
2021-04-24 04:19:16,136397,1245,1.053,24.47,130.00,126.27,1.91,0.00,0.00,0.00
2021-04-24 04:19:26,136407,1245,1.075,24.48,130.10,126.03,1.77,0.00,0.00,0.00
2021-04-24 04:19:36,136417,1245,1.070,24.52,130.00,126.36,1.81,0.00,0.00,0.00
2021-04-24 04:19:46,136427,1245,1.028,24.52,130.00,126.46,1.91,0.00,0.00,0.00
2021-04-24 04:19:56,136437,1245,1.028,24.45,130.10,126.59,1.93,0.00,0.00,0.00
2021-04-24 04:20:06,136447,1245,1.050,24.51,130.00,125.83,1.81,0.00,0.00,0.00
2021-04-24 04:20:16,136457,1245,1.045,24.48,130.00,125.60,1.95,0.00,0.00,0.00
2021-04-24 04:20:26,136467,1245,1.045,24.46,130.00,125.84,1.71,0.00,0.00,0.00
2021-04-24 04:20:27,136467,1246,1.048,24.52,130.00,126.05,1.97,0.00,0.00,0.00
2021-04-24 04:20:37,136477,1246,1.055,24.49,130.00,126.31,1.85,0.00,0.00,0.00
2021-04-24 04:20:47,136487,1246,1.045,24.52,130.00,126.17,1.81,0.00,0.00,0.00
2021-04-24 04:20:57,136497,1246,1.048,24.44,130.00,126.03,1.69,0.00,0.00,0.00
2021-04-24 04:21:07,136507,1246,1.080,24.47,130.00,125.83,1.97,0.00,0.00,0.00
2021-04-24 04:21:17,136518,1246,1.050,24.49,130.00,126.24,1.83,0.00,0.00,0.00
2021-04-24 04:21:27,136528,1246,1.045,24.49,130.00,126.12,1.79,0.00,0.00,0.00
2021-04-24 04:21:37,136538,1246,1.023,24.45,130.00,126.11,1.85,0.00,0.00,0.00
2021-04-24 04:21:47,136548,1246,1.072,24.48,130.00,126.03,1.81,0.00,0.00,0.00
2021-04-24 04:21:57,136558,1246,1.050,24.50,130.00,126.76,1.99,0.00,0.00,0.00
2021-04-24 04:22:07,136568,1246,1.045,24.48,130.10,125.93,1.41,0.00,0.00,0.00
2021-04-24 04:22:14,136574,1247,1.028,24.45,130.10,126.53,1.95,0.00,0.00,0.00
2021-04-24 04:22:24,136584,1247,1.020,24.51,130.00,126.22,1.69,0.00,0.00,0.00
2021-04-24 04:22:34,136594,1247,1.072,24.48,130.00,126.27,1.77,0.00,0.00,0.00
2021-04-24 04:22:44,136604,1247,1.100,24.51,130.00,126.08,1.95,0.00,0.00,0.00
2021-04-24 04:22:54,136614,1247,1.000,24.58,130.00,125.65,1.85,0.00,0.00,0.00
2021-04-24 04:23:04,136624,1247,1.000,24.51,130.00,126.43,1.59,0.00,0.00,0.00
2021-04-24 04:23:14,136635,1247,1.063,24.45,130.00,125.83,1.55,0.00,0.00,0.00
2021-04-24 04:23:24,136645,1247,1.060,24.48,130.00,126.17,1.87,0.00,0.00,0.00
2021-04-24 04:23:34,136655,1247,1.028,24.44,130.10,125.29,1.81,0.00,0.00,0.00
2021-04-24 04:23:44,136665,1247,1.100,24.47,130.00,126.79,1.85,0.00,0.00,0.00
2021-04-24 04:23:54,136675,1247,1.058,24.48,130.00,126.15,1.83,0.00,0.00,0.00
2021-04-24 04:24:03,136684,1248,1.072,24.49,130.00,125.93,1.59,0.00,0.00,0.00
2021-04-24 04:24:13,136694,1248,1.075,24.44,130.00,126.46,1.69,0.00,0.00,0.00
2021-04-24 04:24:23,136704,1248,1.055,24.53,130.00,126.05,1.79,0.00,0.00,0.00
2021-04-24 04:24:33,136714,1248,1.020,24.45,130.00,126.64,1.57,0.00,0.00,0.00
2021-04-24 04:24:43,136724,1248,1.053,24.50,129.90,126.28,1.65,0.00,0.00,0.00
2021-04-24 04:24:53,136734,1248,1.060,24.47,129.90,125.80,1.69,0.00,0.00,0.00
2021-04-24 04:25:04,136744,1248,1.053,24.51,130.00,126.36,1.71,0.00,0.00,0.00
2021-04-24 04:25:14,136754,1248,1.050,24.44,130.00,125.40,1.67,0.00,0.00,0.00
2021-04-24 04:25:24,136764,1248,1.045,24.47,130.10,126.40,1.87,0.00,0.00,0.00
2021-04-24 04:25:34,136774,1248,1.080,24.47,130.00,125.10,1.77,0.00,0.00,0.00
2021-04-24 04:25:44,136784,1248,1.072,24.49,130.00,126.37,1.55,0.00,0.00,0.00
2021-04-24 04:25:50,136790,1249,1.077,24.46,130.00,126.37,1.85,0.00,0.00,0.00
2021-04-24 04:26:00,136800,1249,1.030,24.55,130.00,125.93,1.73,0.00,0.00,0.00
2021-04-24 04:26:10,136810,1249,1.035,24.47,130.00,126.22,1.63,0.00,0.00,0.00
2021-04-24 04:26:20,136820,1249,1.025,24.45,130.00,125.47,1.69,0.00,0.00,0.00
2021-04-24 04:26:30,136830,1249,1.053,24.48,130.00,126.02,1.79,0.00,0.00,0.00
2021-04-24 04:26:40,136841,1249,1.075,24.48,130.00,126.00,1.71,0.00,0.00,0.00
2021-04-24 04:26:50,136851,1249,1.055,24.49,130.00,126.64,1.73,0.00,0.00,0.00
2021-04-24 04:27:00,136861,1249,1.075,24.49,130.00,126.33,1.79,0.00,0.00,0.00
2021-04-24 04:27:10,136871,1249,1.055,24.47,130.10,126.06,1.57,0.00,0.00,0.00
2021-04-24 04:27:20,136881,1249,1.048,24.57,130.00,125.80,1.77,0.00,0.00,0.00
2021-04-24 04:27:30,136891,1249,1.080,24.51,130.10,126.39,1.63,0.00,0.00,0.00
2021-04-24 04:27:36,136897,1250,1.025,24.51,130.10,125.88,1.59,0.00,0.00,0.00
2021-04-24 04:27:46,136907,1250,1.060,24.53,130.00,125.62,1.69,0.00,0.00,0.00
2021-04-24 04:27:56,136917,1250,1.045,24.47,130.00,126.74,1.55,0.00,0.00,0.00
2021-04-24 04:28:06,136927,1250,1.048,24.47,130.00,125.37,1.67,0.00,0.00,0.00
2021-04-24 04:28:16,136937,1250,1.075,24.48,130.00,126.28,1.71,0.00,0.00,0.00
2021-04-24 04:28:26,136947,1250,1.015,24.43,130.00,125.93,1.59,0.00,0.00,0.00
2021-04-24 04:28:36,136957,1250,1.040,24.47,130.00,126.30,1.67,0.00,0.00,0.00
2021-04-24 04:28:46,136967,1250,1.020,24.46,130.00,126.15,1.61,0.00,0.00,0.00
2021-04-24 04:28:56,136977,1250,1.080,24.50,130.00,125.94,1.57,0.00,0.00,0.00
2021-04-24 04:29:06,136987,1250,1.040,24.48,130.00,125.90,1.71,0.00,0.00,0.00
2021-04-24 04:29:17,136997,1250,1.040,24.49,130.00,126.64,1.49,0.00,0.00,0.00
2021-04-24 04:29:27,137007,1250,1.028,24.52,130.00,126.73,1.49,0.00,0.00,0.00
2021-04-24 04:29:28,137009,1251,1.000,24.52,129.90,126.27,1.49,0.00,0.00,0.00
2021-04-24 04:29:38,137019,1251,1.060,24.46,130.00,125.62,1.87,0.00,0.00,0.00
2021-04-24 04:29:48,137029,1251,1.028,24.47,129.90,126.39,1.49,0.00,0.00,0.00
2021-04-24 04:29:58,137039,1251,1.075,24.48,130.00,125.83,1.57,0.00,0.00,0.00
2021-04-24 04:30:08,137049,1251,1.020,24.47,130.10,125.88,1.59,0.00,0.00,0.00
2021-04-24 04:30:18,137059,1251,1.045,24.51,130.00,126.09,1.67,0.00,0.00,0.00
2021-04-24 04:30:28,137069,1251,1.075,24.52,130.00,126.49,1.65,0.00,0.00,0.00
2021-04-24 04:30:38,137079,1251,1.048,24.49,130.00,126.34,1.73,0.00,0.00,0.00
2021-04-24 04:30:48,137089,1251,1.072,24.49,130.00,125.78,1.55,0.00,0.00,0.00
2021-04-24 04:30:58,137099,1251,1.077,24.49,129.90,126.28,1.39,0.00,0.00,0.00
2021-04-24 04:31:09,137109,1251,1.080,24.49,130.00,126.21,1.69,0.00,0.00,0.00
2021-04-24 04:31:17,137118,1252,1.000,24.51,129.80,126.61,1.45,0.00,0.00,0.00
2021-04-24 04:31:27,137128,1252,1.048,24.45,129.90,126.28,1.71,0.00,0.00,0.00
2021-04-24 04:31:37,137138,1252,1.000,24.52,130.00,126.12,1.55,0.00,0.00,0.00
2021-04-24 04:31:47,137148,1252,1.075,24.46,130.10,125.46,1.51,0.00,0.00,0.00
2021-04-24 04:31:57,137158,1252,1.100,24.47,130.10,125.91,1.63,0.00,0.00,0.00
2021-04-24 04:32:08,137168,1252,1.060,24.48,130.10,126.31,1.45,0.00,0.00,0.00
2021-04-24 04:32:18,137178,1252,1.038,24.48,130.10,125.94,1.67,0.00,0.00,0.00
2021-04-24 04:32:28,137188,1252,1.075,24.51,130.10,125.57,1.45,0.00,0.00,0.00
2021-04-24 04:32:38,137198,1252,1.028,24.50,130.10,126.30,1.61,0.00,0.00,0.00
2021-04-24 04:32:48,137208,1252,1.053,24.51,130.10,124.81,1.77,0.00,0.00,0.00
2021-04-24 04:32:58,137218,1252,1.053,24.47,130.10,126.09,1.49,0.00,0.00,0.00
2021-04-24 04:33:04,137224,1253,1.048,24.48,130.10,125.96,1.51,0.00,0.00,0.00
2021-04-24 04:33:14,137234,1253,1.053,24.50,130.00,126.05,1.77,0.00,0.00,0.00
2021-04-24 04:33:24,137245,1253,1.072,24.45,130.00,125.04,1.55,0.00,0.00,0.00
2021-04-24 04:33:34,137255,1253,1.025,24.49,130.00,126.17,1.71,0.00,0.00,0.00
2021-04-24 04:33:44,137265,1253,1.048,24.50,130.00,125.84,1.79,0.00,0.00,0.00
2021-04-24 04:33:54,137275,1253,1.028,24.47,130.00,125.25,1.47,0.00,0.00,0.00
2021-04-24 04:34:04,137285,1253,1.028,24.50,130.00,126.18,1.57,0.00,0.00,0.00
2021-04-24 04:34:14,137295,1253,1.028,24.51,130.00,125.94,1.51,0.00,0.00,0.00
2021-04-24 04:34:24,137305,1253,1.065,24.51,130.10,126.59,1.57,0.00,0.00,0.00
2021-04-24 04:34:34,137315,1253,1.082,24.47,130.00,125.93,1.49,0.00,0.00,0.00
2021-04-24 04:34:45,137325,1253,1.072,24.51,130.10,126.53,1.43,0.00,0.00,0.00
2021-04-24 04:34:55,137335,1253,1.003,24.50,130.20,126.28,1.63,0.00,0.00,0.00
2021-04-24 04:34:57,137338,1254,1.072,24.46,130.20,126.27,1.39,0.00,0.00,0.00
2021-04-24 04:35:07,137348,1254,1.025,24.50,130.10,125.46,1.57,0.00,0.00,0.00
2021-04-24 04:35:18,137358,1254,1.048,24.46,130.20,126.18,1.57,0.00,0.00,0.00
2021-04-24 04:35:28,137368,1254,1.050,24.55,130.10,125.99,1.47,0.00,0.00,0.00
2021-04-24 04:35:38,137378,1254,1.000,24.52,130.00,126.11,1.61,0.00,0.00,0.00
2021-04-24 04:35:48,137388,1254,1.053,24.54,130.10,126.14,1.71,0.00,0.00,0.00
2021-04-24 04:35:58,137398,1254,1.048,24.52,130.10,126.40,1.45,0.00,0.00,0.00
2021-04-24 04:36:08,137408,1254,1.023,24.53,130.00,126.40,1.49,0.00,0.00,0.00
2021-04-24 04:36:18,137418,1254,1.020,24.47,130.00,125.09,1.55,0.00,0.00,0.00
2021-04-24 04:36:28,137428,1254,1.000,24.47,130.10,126.24,1.53,0.00,0.00,0.00
2021-04-24 04:36:38,137438,1254,1.023,24.51,130.00,126.82,1.29,0.00,0.00,0.00
2021-04-24 04:36:47,137448,1255,1.025,24.55,130.00,126.28,1.63,0.00,0.00,0.00
2021-04-24 04:36:58,137458,1255,1.077,24.50,130.10,126.24,1.45,0.00,0.00,0.00
2021-04-24 04:37:08,137468,1255,1.035,24.44,130.10,126.22,1.59,0.00,0.00,0.00
2021-04-24 04:37:18,137478,1255,1.015,24.52,130.00,126.34,1.45,0.00,0.00,0.00
2021-04-24 04:37:28,137488,1255,1.000,24.51,129.90,125.74,1.69,0.00,0.00,0.00
2021-04-24 04:37:38,137498,1255,1.055,24.47,129.90,125.25,1.37,0.00,0.00,0.00
2021-04-24 04:37:48,137508,1255,1.033,24.46,129.90,126.15,1.39,0.00,0.00,0.00
2021-04-24 04:37:58,137518,1255,1.080,24.51,130.00,126.02,1.45,0.00,0.00,0.00
2021-04-24 04:38:08,137528,1255,1.075,24.47,130.10,126.18,1.59,0.00,0.00,0.00
2021-04-24 04:38:18,137538,1255,1.048,24.50,130.00,125.65,1.45,0.00,0.00,0.00
2021-04-24 04:38:28,137548,1255,1.048,24.45,130.00,126.30,1.49,0.00,0.00,0.00
2021-04-24 04:38:34,137555,1256,1.000,24.45,130.00,126.15,1.39,0.00,0.00,0.00
2021-04-24 04:38:45,137565,1256,1.085,24.48,130.00,125.96,1.69,0.00,0.00,0.00
2021-04-24 04:38:55,137575,1256,1.038,24.45,130.00,126.05,1.55,0.00,0.00,0.00
